[-];[-];[-];[-];[-];[m];
0.92494667;1.0634825;0.8429986;0.8429986;0.9586396;0.0;0
1.1329039;0.9328558;0.9328558;0.83766335;0.9983538;0.0;0
1.1219057;0.98851293;0.98851293;0.98851293;0.9607129;0.0;0
0.95499134;1.0545242;1.0545242;0.85111314;1.0337782;0.0;0
0.91533124;0.9713222;0.85743314;0.85743314;0.97700846;0.0;0
1.0729982;1.184854;0.8564409;0.84508485;1.0023011;0.0;0
0.855901;1.0821768;1.0513513;1.0513513;1.0118318;0.0;0
0.8799633;0.8005095;0.8005095;0.8005095;0.9805726;0.0;0
0.8029449;0.8093118;0.8093118;0.8093118;0.98513144;0.0;0
1.1147697;1.0761201;1.0761201;1.0536135;1.0010517;0.0;0
1.0659404;0.965058;0.8307482;0.8307482;1.0305434;0.0;0
1.0820662;1.1357883;1.1357883;1.0923246;0.9952692;0.0;0
1.1122916;0.8692062;0.81503415;0.81503415;0.9990896;0.0;0
0.9835663;0.8055308;0.8055308;0.8055308;1.0095865;0.0;0
1.0274965;0.9552329;0.9552329;0.9552329;0.99252117;0.0;0
0.8559188;1.0944257;1.066982;0.8808336;1.0226078;0.0;0
0.845812;1.1886911;1.1886911;0.9224168;0.9504908;0.0;0
1.0673612;1.1534616;1.1287967;1.0132204;0.998302;0.0;0
0.9884385;0.9936299;0.8177462;0.8177462;1.0423017;0.0;0
1.0260944;1.125127;0.8015244;0.8015244;1.0115904;0.0;0
1.1059996;0.8281322;0.8083194;0.8083194;0.99864;0.0;0
1.0538874;1.028909;0.9807628;0.9807628;1.0272025;0.0;0
1.0214318;1.1697193;1.049353;0.80066276;0.9893001;0.0;0
1.0236828;0.958554;0.958554;0.9330564;0.99672455;0.0;0
0.92158;1.1840403;1.0708522;1.0708522;0.969516;0.0;0
0.81232715;0.888274;0.888274;0.8604805;0.9624204;0.0;0
0.974687;0.8422535;0.81702554;0.81702554;0.95255226;0.0;0
0.88583386;1.009905;0.8904667;0.8004173;1.0231509;0.0;0
0.96341145;1.1628988;1.1628988;0.8092531;0.996819;0.0;0
1.1413612;0.9245117;0.9245117;0.8584076;1.0439353;0.0;0
0.8935758;1.1200641;0.9299063;0.8407452;0.9676816;0.0;0
0.8233211;0.8676789;0.8611168;0.8611168;0.9743983;0.0;0
0.91255355;1.0982282;1.0982282;1.0982282;1.0138726;0.0;0
0.9174375;1.0228108;0.8921837;0.8338567;0.9554598;0.0;0
1.0647666;0.8700068;0.8700068;0.8700068;1.0003413;0.0;0
1.0228128;1.0872349;0.816819;0.816819;0.9623582;0.0;0
1.1135592;1.0855024;0.8265889;0.8265889;0.96613973;0.0;0
1.0657254;1.0061741;1.0061741;0.91589457;1.00121;0.0;0
0.96255475;0.8901871;0.8901871;0.8776734;1.0069071;0.0;0
1.1256082;0.85291755;0.85291755;0.85291755;0.97120345;0.0;0
0.86678916;1.182902;0.89238816;0.89238816;0.97712386;0.0;0
0.80908483;1.062325;1.062325;0.9217637;0.9784108;0.0;0
0.83601916;1.1236966;1.0233501;0.8217337;0.964181;0.0;0
1.0889437;1.0787882;1.0787882;0.8674963;1.0465721;0.0;0
0.98475087;1.1317894;0.86566824;0.86566824;1.01922;0.0;0
0.8645087;0.8649963;0.8649963;0.8361491;0.9610842;0.0;0
1.000418;0.9987801;0.9342742;0.9342742;0.98571604;0.0;0
0.86092484;1.06685;1.06685;1.0451716;0.9672603;0.0;0
1.0785282;0.841356;0.841356;0.841356;0.9734386;0.0;0
0.9784625;0.8599828;0.8599828;0.8501423;1.0439478;0.0;0
0.9524085;1.053593;0.8064592;0.8064592;0.9636753;0.0;0
0.9206048;1.1474823;0.87008226;0.87008226;1.0379812;0.0;0
1.052113;1.0641664;0.82010627;0.82010627;1.0341835;0.0;0
0.94472504;0.8144819;0.8144819;0.8144819;1.0243669;0.0;0
0.83505994;1.1881732;0.91590863;0.91590863;0.9996722;0.0;0
0.84720236;0.8558028;0.84716904;0.84716904;0.97583675;0.0;0
1.184759;0.8930249;0.8930249;0.8930249;1.033098;0.0;0
1.1634322;1.189987;0.83091575;0.83091575;1.0334074;0.0;0
1.0798829;1.1084132;1.1084132;1.08678;1.0025316;0.0;0
0.906348;1.1746306;0.92600316;0.92600316;0.9547613;0.0;0
1.1876706;1.1226479;1.1226479;1.1226479;0.9692961;0.0;0
1.1115004;1.0606937;1.0606937;1.0606937;0.95560837;0.0;0
1.0867561;0.9138212;0.9138212;0.9138212;0.9679838;0.0;0
0.9797446;0.9307526;0.9307526;0.8729648;1.0008421;0.0;0
0.9088966;1.1789085;1.074952;1.074952;1.0354173;0.0;0
0.8385564;1.1442503;1.0745101;1.0745101;1.0153236;0.0;0
1.1610409;0.94379616;0.8042084;0.8042084;1.0100904;0.0;0
0.98231053;0.94930696;0.94930696;0.94930696;1.0247954;0.0;0
0.8809453;0.91907775;0.91907775;0.91907775;1.0139911;0.0;0
0.92238265;0.93045205;0.93045205;0.84908754;0.99434274;0.0;0
1.0316879;1.144267;0.96263623;0.96263623;1.0315363;0.0;0
0.8707091;0.80420274;0.80420274;0.80420274;0.9810184;0.0;0
1.1426457;0.974421;0.9504071;0.801058;1.0428115;0.0;0
1.1034079;1.1771358;0.94953245;0.8771595;0.9616191;0.0;0
1.0877851;1.0170546;0.8253859;0.8253859;1.013768;0.0;0
0.9728372;0.9801783;0.9666567;0.8243237;1.0000516;0.0;0
1.0509236;0.9249479;0.8597914;0.8597914;0.9925762;0.0;0
1.0336392;0.82956505;0.82956505;0.82956505;0.99297166;0.0;0
1.0599387;0.8897946;0.8897946;0.8897946;0.9542208;0.0;0
0.8337777;0.83618337;0.83618337;0.83618337;1.0251514;0.0;0
0.96632296;0.85067976;0.85067976;0.85067976;0.98523474;0.0;0
0.8166457;0.86540663;0.86540663;0.86540663;0.9976636;0.0;0
0.9975963;0.9208118;0.9208118;0.87905246;1.0347594;0.0;0
0.9319445;0.80440664;0.80440664;0.80440664;1.0077108;0.0;0
0.85780966;1.1800575;1.0269164;1.0269164;1.0351436;0.0;0
0.84136117;0.84952766;0.8162903;0.8162903;0.9637079;0.0;0
1.0350578;0.9532595;0.8403035;0.8403035;0.9781818;0.0;0
0.8682372;1.151811;0.94663477;0.94663477;0.9727932;0.0;0
1.170048;0.84262717;0.84262717;0.84262717;1.0386335;0.0;0
1.0324244;0.9934417;0.9934417;0.91393393;1.0281557;0.0;0
0.93874794;1.1379135;0.90256166;0.90256166;1.0334101;0.0;0
1.0363662;1.0227851;1.0227851;1.012838;1.0068684;0.0;0
0.80912155;0.88413745;0.88413745;0.88413745;0.97207487;0.0;0
1.1834236;1.0942038;0.8024222;0.8024222;0.98769987;0.0;0
0.99292135;1.0725365;0.8217652;0.8217652;1.00503;0.0;0
1.1130941;0.94487435;0.94487435;0.94487435;0.95189786;0.0;0
0.833092;0.81851804;0.81851804;0.81851804;1.0139642;0.0;0
0.99466336;0.8031459;0.8031459;0.8031459;1.0354869;0.0;0
0.9962828;1.1301571;0.80261916;0.80261916;0.98256356;0.0;0
1.1751306;0.92862296;0.92862296;0.92862296;1.0179789;0.0;0
1.0286912;0.85510796;0.85510796;0.85510796;0.99835634;0.0;0
0.98939574;1.0074205;0.82741797;0.82741797;0.95039773;0.0;0
0.90679026;1.1683333;1.0945898;1.0945898;0.9783992;0.0;0
0.9326276;0.80339235;0.80339235;0.80339235;1.002786;0.0;0
1.008269;0.82245743;0.82245743;0.82245743;1.0224909;0.0;0
0.9755646;0.966818;0.81933653;0.81933653;0.9902034;0.0;0
0.80864483;1.0703864;1.0703864;1.0206621;0.96862453;0.0;0
1.1305168;0.9904402;0.9904402;0.8805819;0.956105;0.0;0
1.1584643;1.1590194;0.9598428;0.8857579;1.0214692;0.0;0
0.85609967;0.8176338;0.8176338;0.81366473;0.98650414;0.0;0
1.0216144;0.9360564;0.9360564;0.9360564;1.0147104;0.0;0
0.8434303;0.9405392;0.9405392;0.8499454;0.9721752;0.0;0
1.068896;0.9360509;0.9360509;0.9360509;1.0254686;0.0;0
0.9124935;0.9950744;0.8497314;0.8497314;0.9844386;0.0;0
1.0637691;1.1162308;1.1043662;0.8266187;0.95523685;0.0;0
1.0907979;0.92715305;0.92715305;0.92715305;1.0010233;0.0;0
1.107459;1.0977933;1.0977933;1.0977933;1.0231447;0.0;0
0.8430964;0.8585862;0.8585862;0.8585862;1.0432497;0.0;0
1.1664047;1.02429;0.82172155;0.82172155;1.0470858;0.0;0
0.8920856;0.9500352;0.9500352;0.80412287;0.99564195;0.0;0
0.814965;1.0156844;1.0156844;0.9862956;1.0111873;0.0;0
1.021941;0.8430999;0.8430999;0.8430999;1.005722;0.0;0
0.9483689;1.1813852;1.1054536;0.9263122;1.0033542;0.0;0
1.1319159;1.1624856;0.8141095;0.8094927;0.9614539;0.0;0
1.1233006;1.1305585;0.8708657;0.814139;1.0170865;0.0;0
0.92685556;1.1571131;1.0254432;1.0254432;1.046527;0.0;0
1.1811597;0.8586751;0.8586751;0.8586751;0.9626803;0.0;0
0.9163671;1.0014887;1.0014887;0.88333416;0.98118544;0.0;0
1.0060228;0.92716366;0.92716366;0.92716366;0.957705;0.0;0
0.902386;1.1549544;1.0639448;1.0639448;0.9902783;0.0;0
1.1744174;0.8757751;0.8757751;0.8757751;0.9981672;0.0;0
0.8658431;0.88797814;0.88797814;0.88797814;0.9858018;0.0;0
0.81796426;1.0746858;1.0746858;0.91702235;0.9976582;0.0;0
0.97403884;0.83555984;0.83555984;0.83555984;1.0302967;0.0;0
1.1969502;1.0929469;1.0929469;0.997584;0.97139233;0.0;0
1.1566709;0.90725094;0.90725094;0.85412306;1.0257971;0.0;0
1.0994432;1.0643741;1.0643741;0.8806855;1.0293288;0.0;0
1.156317;1.1492151;0.85577255;0.85577255;1.0081133;0.0;0
1.1573787;1.0438446;1.0438446;0.9612613;0.9815321;0.0;0
1.0075433;0.8850735;0.8850735;0.8850735;1.04365;0.0;0
0.92637163;0.8196662;0.8196662;0.8196662;0.98639035;0.0;0
1.108805;0.8178456;0.8178456;0.8178456;0.9549921;0.0;0
1.0646645;0.83552474;0.83552474;0.83552474;0.9636088;0.0;0
0.94946307;1.0319271;0.8439746;0.8095808;1.039159;0.0;0
0.8377867;0.9392871;0.9392871;0.9392871;0.96499765;0.0;0
1.0987159;0.8972428;0.8972428;0.8972428;0.9947394;0.0;0
0.90498424;0.8877226;0.8877226;0.8877226;1.0191971;0.0;0
1.1747253;1.1794326;0.93596387;0.93596387;1.0073645;0.0;0
0.89638823;0.8475266;0.8475266;0.8471986;1.0153372;0.0;0
0.84910315;0.9219258;0.9219258;0.9219258;0.98488146;0.0;0
1.1324451;0.9885909;0.9885909;0.9885909;1.0162237;0.0;0
0.8613137;0.80017984;0.80017984;0.80017984;0.95090854;0.0;0
0.8717073;1.1683813;1.082296;1.082296;0.97632504;0.0;0
1.0397531;0.8396394;0.8396394;0.8396394;0.96235996;0.0;0
1.1498249;1.0729883;0.8275073;0.8275073;0.9955263;0.0;0
0.8785739;1.0515462;1.0149817;0.98365587;0.9645823;0.0;0
0.9241295;1.1236255;1.0893822;0.88027346;1.0047371;0.0;0
1.1109619;1.0605551;0.91966397;0.91966397;0.9680665;0.0;0
1.1887306;1.107755;0.8563005;0.8563005;0.99142647;0.0;0
1.0002965;0.9684994;0.9684994;0.9684994;0.95742214;0.0;0
0.857559;0.9954818;0.9954818;0.8613338;0.99399805;0.0;0
0.80557454;1.0806649;1.0473737;0.9421614;1.0307983;0.0;0
0.8918624;1.0273707;1.0273707;1.0273707;0.9816901;0.0;0
0.8527289;1.0046154;1.0046154;1.0046154;1.0206317;0.0;0
1.0710635;0.88222337;0.88222337;0.88222337;0.9925986;0.0;0
0.848733;0.9032433;0.89767265;0.89767265;0.97342116;0.0;0
1.002532;0.9433989;0.9433989;0.9433989;0.9803479;0.0;0
1.077705;0.80371374;0.80371374;0.80371374;0.9802578;0.0;0
1.0324466;0.96694535;0.96694535;0.92764133;1.0242379;0.0;0
0.8799103;0.8011074;0.8011074;0.8011074;0.9700936;0.0;0
1.1216499;1.0260062;1.0260062;1.018097;1.0477772;0.0;0
1.0861628;1.0816115;1.0816115;1.0816115;1.0187484;0.0;0
1.0955936;1.0248594;0.9607324;0.9607324;0.99011546;0.0;0
0.8524231;1.077408;1.077408;0.9987087;1.0498004;0.0;0
0.84950155;0.80000526;0.80000526;0.80000526;0.97161716;0.0;0
1.171025;0.8237768;0.8237768;0.8237768;1.0262911;0.0;0
0.9590313;1.0793849;1.0793849;0.9346377;0.9770937;0.0;0
0.92037946;1.12116;0.81583136;0.81583136;1.0043565;0.0;0
0.9954336;1.0870806;1.0870806;1.0870806;0.95544213;0.0;0
1.0651457;1.0652049;0.9545386;0.9545386;1.0346459;0.0;0
1.1822493;1.0829531;1.0829531;1.0399221;0.9866152;0.0;0
0.9145785;1.0958359;1.0958359;1.0915376;1.0084486;0.0;0
1.1699234;1.089751;1.089751;1.0485765;1.0427284;0.0;0
0.8099438;1.0952034;1.0952034;0.9721111;0.9530247;0.0;0
1.0220792;0.8296079;0.8296079;0.8296079;1.0468017;0.0;0
1.05359;0.8253086;0.8253086;0.8253086;1.0025179;0.0;0
0.84235895;0.944448;0.944448;0.944448;1.0280746;0.0;0
0.85613585;1.0110387;0.84602195;0.84602195;0.9973045;0.0;0
0.9676457;1.1050476;1.1050476;1.0255438;1.0315908;0.0;0
1.1864928;0.93388313;0.93388313;0.84016436;1.0380559;0.0;0
1.038417;0.9100468;0.9100468;0.9100468;0.9881674;0.0;0
1.1732093;1.1125793;0.89843124;0.89843124;1.0222632;0.0;0
1.1217444;0.89973474;0.89973474;0.84001714;1.0498618;0.0;0
0.98695266;1.1283365;0.9818207;0.9818207;1.0257132;0.0;0
1.1139054;0.8708534;0.8708534;0.8708534;1.045688;0.0;0
0.8071347;0.9437894;0.9437894;0.9437894;1.0236617;0.0;0
0.8436576;0.96043026;0.96043026;0.9329755;0.9829887;0.0;0
1.1317714;0.91980416;0.91980416;0.80345386;1.0327152;0.0;0
1.1187268;0.8013428;0.8013428;0.8013428;1.0166341;0.0;0
0.8930563;0.8942037;0.8405602;0.8405602;0.9533068;0.0;0
1.0123079;0.9350614;0.9350614;0.9350614;0.96724343;0.0;0
1.0424063;0.92544997;0.92544997;0.92544997;0.9761273;0.0;0
1.1470956;1.1142222;0.8212226;0.8212226;1.0243564;0.0;0
1.0412428;0.8189471;0.8189471;0.8189471;1.0297133;0.0;0
0.96502864;0.95557946;0.95557946;0.95557946;1.0326885;0.0;0
0.9496736;0.8150062;0.8150062;0.8150062;0.9567215;0.0;0
0.9703528;1.172259;0.9696211;0.9696211;0.95721567;0.0;0
1.0607724;1.1160837;0.9928319;0.9928319;0.97994435;0.0;0
1.1469963;1.1928647;1.168724;0.97541165;1.0181243;0.0;0
0.98155874;1.1640642;0.9262706;0.8551119;1.0342185;0.0;0
0.8991358;0.9263251;0.8674674;0.8674674;1.0369376;0.0;0
0.89466494;1.0766333;0.8030033;0.8030033;0.9707515;0.0;0
1.0984057;0.9226216;0.84864324;0.84864324;1.0267415;0.0;0
1.1266276;1.1552845;1.1003464;1.1003464;1.0140775;0.0;0
0.84211123;0.96430117;0.96430117;0.836857;1.042673;0.0;0
0.82662356;0.950355;0.87949;0.87949;1.027286;0.0;0
1.0377735;1.1656275;1.1656275;1.1189561;1.0028621;0.0;0
0.8584693;1.1346961;1.1150153;0.9858314;1.0283195;0.0;0
1.1298656;1.1865654;0.84574586;0.84574586;0.98082775;0.0;0
0.9241339;0.82659525;0.82659525;0.82659525;1.0286145;0.0;0
0.8575488;0.8973355;0.8973355;0.8922032;1.0281168;0.0;0
1.1683882;0.9203431;0.9203431;0.9203431;1.0355209;0.0;0
0.86621267;0.9697408;0.9697408;0.84598726;0.9742396;0.0;0
0.91388804;0.98925203;0.83049977;0.83049977;1.0349001;0.0;0
0.86144537;0.91658896;0.91658896;0.91658896;0.966905;0.0;0
0.846196;1.1161802;0.83056456;0.83056456;1.02719;0.0;0
0.8084592;0.88929766;0.88929766;0.88929766;1.0429918;0.0;0
0.82215816;1.078607;1.078607;0.8455554;0.9535798;0.0;0
0.8698566;1.1407074;1.084404;1.084404;1.0126013;0.0;0
0.8213528;1.0414793;0.8008471;0.8008471;1.0159591;0.0;0
1.0364575;0.94166356;0.8807772;0.8807772;1.0315143;0.0;0
1.0722858;0.8751565;0.8751565;0.8751565;0.9602823;0.0;0
0.9574522;0.8537385;0.850459;0.850459;1.040943;0.0;0
0.92719644;1.0976698;0.9305516;0.9305516;1.0493788;0.0;0
1.0018106;0.9876528;0.8735558;0.8735558;1.0172105;0.0;0
1.150002;0.8185278;0.8185278;0.8185278;0.9929933;0.0;0
1.1404526;1.1935358;1.1346503;0.96242094;1.0135015;0.0;0
0.81739;1.0685213;0.8245367;0.8245367;0.9554706;0.0;0
0.87259936;1.137673;1.01442;1.01442;1.0253034;0.0;0
0.89469796;0.97527546;0.97527546;0.97527546;0.9569967;0.0;0
0.899755;1.1821754;0.8230361;0.81985676;0.9822591;0.0;0
1.028493;0.87981004;0.87981004;0.8106555;0.96393985;0.0;0
0.966505;0.87405443;0.87405443;0.87405443;1.0226041;0.0;0
0.8197017;1.1561339;1.1334181;0.84743065;1.0094428;0.0;0
0.94944566;1.1566868;1.1190639;1.0103583;1.0199203;0.0;0
1.0095012;0.9996078;0.9996078;0.88005364;0.9564566;0.0;0
0.84066874;0.85031456;0.85031456;0.80641943;0.98704064;0.0;0
1.1333834;0.9220866;0.9220866;0.9130488;0.990617;0.0;0
0.82078475;1.101661;1.0519928;1.0036812;1.0102398;0.0;0
1.1699368;1.1383967;0.9514734;0.9514734;0.9602331;0.0;0
0.83964527;0.9390619;0.832268;0.832268;1.0147237;0.0;0
1.13743;0.82449347;0.82449347;0.82449347;0.9894699;0.0;0
1.1610613;1.0662906;0.9005607;0.87978107;1.040592;0.0;0
1.1918283;1.0957989;0.91983384;0.91983384;0.99498093;0.0;0
1.1208104;0.96960586;0.96960586;0.9012735;0.96020716;0.0;0
1.111791;1.033239;1.033239;1.033239;0.9603402;0.0;0
1.0569934;1.1949486;0.85746956;0.85746956;0.97542953;0.0;0
1.1115985;0.89799947;0.89799947;0.89799947;0.97398114;0.0;0
0.85382086;1.0291911;1.0291911;1.0291911;1.0296686;0.0;0
1.0144272;1.0443841;0.9994433;0.9994433;1.0222389;0.0;0
1.0056891;1.0196428;1.0196428;1.0129392;0.9576673;0.0;0
1.1430289;1.1476518;1.0854772;0.9449881;1.0351434;0.0;0
0.98511976;1.042003;1.0374618;0.8084104;0.959613;0.0;0
0.9540358;1.0031561;0.8838107;0.8838107;1.0285628;0.0;0
1.0558254;0.84920603;0.84920603;0.84920603;0.96116173;0.0;0
0.90658534;1.0812837;1.0812837;0.8539432;0.98763585;0.0;0
0.8559074;0.8528429;0.8528429;0.84883183;1.0250931;0.0;0
0.9911509;0.81062794;0.81062794;0.81062794;0.9753635;0.0;0
0.96675575;0.99541247;0.90649086;0.90649086;0.961333;0.0;0
0.89302796;1.0289781;0.9922223;0.9922223;1.0287195;0.0;0
0.94700474;1.1996217;0.9527859;0.9527859;1.0190976;0.0;0
0.946557;1.0849307;1.0849307;0.8024777;1.0391268;0.0;0
0.9309982;1.1394361;0.96742964;0.96742964;1.0141553;0.0;0
0.9517856;0.93855524;0.93855524;0.8662743;0.9573951;0.0;0
1.0742973;1.0035659;1.0035659;0.9275605;1.0138634;0.0;0
0.9187506;1.1897076;1.0096499;1.0096499;1.0322508;0.0;0
1.1795431;0.9669554;0.8640782;0.8640782;0.9583679;0.0;0
1.1665392;1.1229162;0.90841275;0.90841275;0.96356934;0.0;0
0.99236417;1.0103956;1.0103956;1.0103956;1.0177567;0.0;0
0.9313445;0.8895847;0.8895847;0.8245049;1.0291331;0.0;0
1.0141739;1.0321674;0.97896934;0.8305171;0.9853151;0.0;0
1.1394242;0.8872248;0.8872248;0.86206436;1.0235262;0.0;0
1.0610349;0.8012108;0.8012108;0.8012108;0.9667368;0.0;0
1.1217567;0.8943584;0.84483373;0.84483373;0.99440056;0.0;0
1.013089;0.8772575;0.8772575;0.8772575;1.0247974;0.0;0
1.0531671;0.9483685;0.9483685;0.9483685;0.96989864;0.0;0
0.9152622;1.1554388;1.1233376;1.1130354;0.9848896;0.0;0
1.0939573;0.95514125;0.83653647;0.83653647;1.0129066;0.0;0
0.88096184;1.138075;0.8898445;0.834183;0.98459953;0.0;0
1.0779192;1.0222452;0.96521574;0.95870656;1.0374159;0.0;0
1.1442876;0.80304587;0.80304587;0.80304587;1.0456727;0.0;0
0.85284114;0.87549466;0.84357524;0.84357524;1.0142289;0.0;0
1.0457519;1.1725112;1.0515202;1.0515202;1.02824;0.0;0
0.8380383;1.0416694;1.0029894;1.0029894;1.0406697;0.0;0
1.0902863;1.1718187;0.8619959;0.8619959;1.020186;0.0;0
0.8337973;0.924048;0.924048;0.924048;1.0273315;0.0;0
1.1743759;1.086625;0.824806;0.824806;0.95802194;0.0;0
0.8549632;1.1088101;0.95321643;0.95321643;1.0323763;0.0;0
1.1835521;1.1902798;1.1170071;1.0359489;0.97745645;0.0;0
1.1203537;0.8072706;0.8072706;0.8072706;0.9570804;0.0;0
1.0374728;1.1808949;0.8980939;0.87836057;1.0089471;0.0;0
1.1130496;0.9566361;0.9566361;0.9566361;0.9726787;0.0;0
1.1180459;1.1351969;1.1351969;0.9484549;0.9579847;0.0;0
1.1784108;1.0178852;1.0178852;1.0178852;1.0109562;0.0;0
0.90135336;1.0258598;1.0258598;1.0258598;0.95985526;0.0;0
1.0360304;0.94375116;0.89847034;0.89847034;1.0387228;0.0;0
0.83801967;1.131389;0.8275897;0.8275897;1.0469272;0.0;0
1.0464662;0.90560544;0.90560544;0.8680371;1.0238192;0.0;0
0.8685165;0.99689656;0.9963723;0.9901406;0.9787663;0.0;0
1.0259802;1.0240698;0.9385815;0.9385815;1.0062541;0.0;0
1.0289721;1.0970085;0.8220931;0.8220931;0.9531386;0.0;0
0.98639405;0.98865414;0.8258498;0.8258498;1.0121399;0.0;0
1.0090528;1.0721132;0.8362866;0.8362866;0.9763841;0.0;0
1.1055694;0.9941176;0.873457;0.873457;0.9955024;0.0;0
1.1196979;1.0637282;1.0637282;0.80940455;0.9678868;0.0;0
0.9968613;1.0696574;0.91256166;0.88624954;1.0486552;0.0;0
1.0398374;1.0837766;1.0837766;1.0837766;0.97074246;0.0;0
1.1724945;1.1293199;0.8077655;0.8077655;0.9916935;0.0;0
0.8478934;1.016289;0.928726;0.80552876;0.97546005;0.0;0
0.84684145;0.8773113;0.8773113;0.8773113;1.0041587;0.0;0
0.8350836;1.0718564;0.8740163;0.8740163;1.0405343;0.0;0
1.0631453;0.8308472;0.8308472;0.8308472;0.9663389;0.0;0
0.96744335;0.887582;0.887582;0.887582;0.9640813;0.0;0
1.1097286;1.116863;0.8485567;0.8485567;0.9574065;0.0;0
1.0684925;0.97402805;0.82127327;0.82127327;1.0089351;0.0;0
0.9334551;0.9992177;0.9992177;0.9992177;1.0102077;0.0;0
1.1593466;1.1949588;0.9619167;0.9619167;1.0321391;0.0;0
1.1050129;0.894069;0.894069;0.894069;1.0335962;0.0;0
0.908214;0.8078211;0.8078211;0.8078211;0.96019423;0.0;0
0.9456768;0.84454906;0.84454906;0.84454906;1.0410526;0.0;0
0.925776;0.89780074;0.89780074;0.89780074;1.0329384;0.0;0
0.8630447;1.090368;1.0700613;0.86428803;1.0147247;0.0;0
0.85911334;1.1103288;0.91729915;0.91729915;0.984706;0.0;0
1.174451;1.0261955;1.0261955;1.0261955;1.0245585;0.0;0
0.9751616;0.90201855;0.90201855;0.90201855;1.0120673;0.0;0
0.95332795;1.0086968;1.0086968;0.82361615;0.98530465;0.0;0
1.0918742;0.805983;0.805983;0.805983;0.9513256;0.0;0
1.0211972;1.0727204;1.047817;0.8881291;1.0092461;0.0;0
1.174456;1.045719;1.045719;1.045719;1.0076491;0.0;0
1.1121206;0.8087186;0.8087186;0.8087186;0.9654578;0.0;0
0.9917478;1.1268047;1.1268047;1.110193;1.0406326;0.0;0
0.95054376;1.1053706;0.9957611;0.9957611;0.96592766;0.0;0
1.1946527;0.9232895;0.9232895;0.9232895;0.97870964;0.0;0
1.0871041;1.0541507;1.0541507;1.0541507;0.9871988;0.0;0
1.1804779;1.0405972;0.81228673;0.81228673;1.0182966;0.0;0
0.8473914;0.8572721;0.8572721;0.8572721;0.95816404;0.0;0
1.1402135;0.8773037;0.8773037;0.8420825;1.0202374;0.0;0
1.0548296;1.0732825;1.0158381;0.8864364;0.99144775;0.0;0
0.84876865;1.1734207;1.1289574;1.0609461;0.9682946;0.0;0
