# WaterLevel.PH_084_-_Badenova@EX_Ehrenkirchen.EntireRecord.csv generated at 2024-05-29 06:44:05 (UTC-07:00) by AQUARIUS Time-Series 22.4.180.0
# 
# Time-series identifier: WaterLevel.PH 084 - Badenova@EX_Ehrenkirchen
# Location: EX_Ehrenkirchen
# UTC offset: (UTC+01:00)
# Value units: m
# Value parameter: WaterLevel
# Interpolation type: Instantaneous Values
# Time-series type: Basic
# 
# Export options: Corrected signal from Beginning of Record to End of Record
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC+01:00),Value,Approval Level,Grade,Qualifiers
1988-08-08T14:00:00Z,1988-08-08 15:00:00,235.0869989395,Working,-1,
1988-08-22T14:00:00Z,1988-08-22 15:00:00,234.976998806,Working,-1,
1988-09-05T14:00:00Z,1988-09-05 15:00:00,234.8969988823,Working,-1,
1988-09-19T14:00:00Z,1988-09-19 15:00:00,234.8169989586,Working,-1,
1988-10-05T13:00:00Z,1988-10-05 14:00:00,234.7369987965,Working,-1,
1988-10-17T13:00:00Z,1988-10-17 14:00:00,234.7869989872,Working,-1,
1988-11-02T13:00:00Z,1988-11-02 14:00:00,234.6769988537,Working,-1,
1988-11-15T13:00:00Z,1988-11-15 14:00:00,234.5769989491,Working,-1,
1988-11-28T13:00:00Z,1988-11-28 14:00:00,234.5369989872,Working,-1,
1988-12-14T13:00:00Z,1988-12-14 14:00:00,235.0769989491,Working,-1,
1988-12-27T13:00:00Z,1988-12-27 14:00:00,234.8969988823,Working,-1,
1989-01-10T13:00:00Z,1989-01-10 14:00:00,234.6269989014,Working,-1,
1989-01-24T13:00:00Z,1989-01-24 14:00:00,234.6669988632,Working,-1,
1989-02-07T13:00:00Z,1989-02-07 14:00:00,234.6069989204,Working,-1,
1989-02-21T13:00:00Z,1989-02-21 14:00:00,234.59699893,Working,-1,
1989-03-08T13:00:00Z,1989-03-08 14:00:00,234.84699893,Working,-1,
1989-03-20T13:00:00Z,1989-03-20 14:00:00,234.5669989586,Working,-1,
1989-04-03T14:00:00Z,1989-04-03 15:00:00,234.7869989872,Working,-1,
1989-04-17T14:00:00Z,1989-04-17 15:00:00,235.34699893,Working,-1,
1989-05-03T14:00:00Z,1989-05-03 15:00:00,235.3969988823,Working,-1,
1989-05-16T14:00:00Z,1989-05-16 15:00:00,235.0669989586,Working,-1,
1989-05-31T14:00:00Z,1989-05-31 15:00:00,235.0269989967,Working,-1,
1989-06-13T14:00:00Z,1989-06-13 15:00:00,234.9369988441,Working,-1,
1989-06-28T14:00:00Z,1989-06-28 15:00:00,234.8869988918,Working,-1,
1989-07-12T14:00:00Z,1989-07-12 15:00:00,234.9269988537,Working,-1,
1989-07-28T14:00:00Z,1989-07-28 15:00:00,234.7669990063,Working,-1,
1989-08-08T14:00:00Z,1989-08-08 15:00:00,234.7769989967,Working,-1,
1989-08-23T14:00:00Z,1989-08-23 15:00:00,234.59699893,Working,-1,
1989-09-04T14:00:00Z,1989-09-04 15:00:00,234.5769989491,Working,-1,
1989-09-21T14:00:00Z,1989-09-21 15:00:00,234.5069990158,Working,-1,
1989-10-02T13:00:00Z,1989-10-02 14:00:00,234.4469988346,Working,-1,
1989-10-18T13:00:00Z,1989-10-18 14:00:00,234.4269988537,Working,-1,
1989-10-30T13:00:00Z,1989-10-30 14:00:00,234.3569989204,Working,-1,
1989-11-16T13:00:00Z,1989-11-16 14:00:00,234.3569989204,Working,-1,
1989-11-28T13:00:00Z,1989-11-28 14:00:00,234.2769989967,Working,-1,
1989-12-13T13:00:00Z,1989-12-13 14:00:00,234.1869988441,Working,-1,
1989-12-27T13:00:00Z,1989-12-27 14:00:00,234.4069988728,Working,-1,
1990-01-11T13:00:00Z,1990-01-11 14:00:00,234.2669990063,Working,-1,
1990-01-22T13:00:00Z,1990-01-22 14:00:00,234.226998806,Working,-1,
1990-02-05T13:00:00Z,1990-02-05 14:00:00,234.2169988155,Working,-1,
1990-02-20T13:00:00Z,1990-02-20 14:00:00,234.2769989967,Working,-1,
1990-03-06T13:00:00Z,1990-03-06 14:00:00,234.2769989967,Working,-1,
1990-03-21T13:00:00Z,1990-03-21 14:00:00,234.2669990063,Working,-1,
1990-04-05T14:00:00Z,1990-04-05 15:00:00,234.3369989395,Working,-1,
1990-04-19T14:00:00Z,1990-04-19 15:00:00,234.34699893,Working,-1,
1990-05-03T14:00:00Z,1990-05-03 15:00:00,234.3169989586,Working,-1,
1990-05-17T14:00:00Z,1990-05-17 15:00:00,234.2769989967,Working,-1,
1990-05-29T14:00:00Z,1990-05-29 15:00:00,234.1069989204,Working,-1,
1990-06-15T14:00:00Z,1990-06-15 15:00:00,234.2469987869,Working,-1,
1990-06-26T14:00:00Z,1990-06-26 15:00:00,234.226998806,Working,-1,
1990-07-11T14:00:00Z,1990-07-11 15:00:00,234.4069988728,Working,-1,
1990-07-23T14:00:00Z,1990-07-23 15:00:00,234.1769988537,Working,-1,
1990-08-07T14:00:00Z,1990-08-07 15:00:00,234.09699893,Working,-1,
1990-08-21T14:00:00Z,1990-08-21 15:00:00,234.0469989777,Working,-1,
1990-09-05T14:00:00Z,1990-09-05 15:00:00,234.09699893,Working,-1,
1990-09-19T14:00:00Z,1990-09-19 15:00:00,233.9969987869,Working,-1,
1990-10-02T13:00:00Z,1990-10-02 14:00:00,234.1069989204,Working,-1,
1990-10-16T13:00:00Z,1990-10-16 14:00:00,233.9569988251,Working,-1,
1990-10-30T13:00:00Z,1990-10-30 14:00:00,234.0069990158,Working,-1,
1990-11-14T13:00:00Z,1990-11-14 14:00:00,234.0769989491,Working,-1,
1990-11-29T13:00:00Z,1990-11-29 14:00:00,234.0769989491,Working,-1,
1990-12-11T13:00:00Z,1990-12-11 14:00:00,234.2369987965,Working,-1,
1991-01-09T13:00:00Z,1991-01-09 14:00:00,234.6769988537,Working,-1,
1991-02-05T13:00:00Z,1991-02-05 14:00:00,234.3169989586,Working,-1,
1991-03-06T13:00:00Z,1991-03-06 14:00:00,234.3569989204,Working,-1,
1991-04-03T14:00:00Z,1991-04-03 15:00:00,234.5669989586,Working,-1,
1991-05-06T14:00:00Z,1991-05-06 15:00:00,235.0369989872,Working,-1,
1991-06-03T14:00:00Z,1991-06-03 15:00:00,234.4269988537,Working,-1,
1991-07-03T14:00:00Z,1991-07-03 15:00:00,234.2969989777,Working,-1,
1991-08-05T14:00:00Z,1991-08-05 15:00:00,234.1969988346,Working,-1,
1991-09-03T14:00:00Z,1991-09-03 15:00:00,233.9869987965,Working,-1,
1991-10-09T13:00:00Z,1991-10-09 14:00:00,234.1869988441,Working,-1,
1991-11-06T13:00:00Z,1991-11-06 14:00:00,234.0269989967,Working,-1,
1991-12-05T13:00:00Z,1991-12-05 14:00:00,234.3969988823,Working,-1,
1992-01-09T13:00:00Z,1992-01-09 14:00:00,234.5169990063,Working,-1,
1992-02-05T13:00:00Z,1992-02-05 14:00:00,234.3769989014,Working,-1,
1992-03-04T13:00:00Z,1992-03-04 14:00:00,234.6669988632,Working,-1,
1992-04-06T14:00:00Z,1992-04-06 15:00:00,235.6569988728,Working,-1,
1992-05-12T14:00:00Z,1992-05-12 15:00:00,235.1769988537,Working,-1,
1992-06-03T14:00:00Z,1992-06-03 15:00:00,234.9969987869,Working,-1,
1992-07-08T14:00:00Z,1992-07-08 15:00:00,234.8269989491,Working,-1,
1992-08-04T14:00:00Z,1992-08-04 15:00:00,234.5769989491,Working,-1,
1992-09-01T14:00:00Z,1992-09-01 15:00:00,234.4169988632,Working,-1,
1992-10-07T13:00:00Z,1992-10-07 14:00:00,234.1569988728,Working,-1,
1992-11-04T13:00:00Z,1992-11-04 14:00:00,234.1869988441,Working,-1,
1992-12-09T13:00:00Z,1992-12-09 14:00:00,234.6969988346,Working,-1,
1993-01-07T13:00:00Z,1993-01-07 14:00:00,234.2369987965,Working,-1,
1993-02-03T13:00:00Z,1993-02-03 14:00:00,234.1169989109,Working,-1,
1993-03-02T13:00:00Z,1993-03-02 14:00:00,234.0169990063,Working,-1,
1993-04-05T14:00:00Z,1993-04-05 15:00:00,234.1269989014,Working,-1,
1993-05-06T14:00:00Z,1993-05-06 15:00:00,234.0269989967,Working,-1,
1993-06-09T14:00:00Z,1993-06-09 15:00:00,233.7769989967,Working,-1,
1993-07-07T14:00:00Z,1993-07-07 15:00:00,233.8169989586,Working,-1,
1993-08-04T14:00:00Z,1993-08-04 15:00:00,233.7069988251,Working,-1,
1993-09-08T14:00:00Z,1993-09-08 15:00:00,233.7169988155,Working,-1,
1993-10-05T13:00:00Z,1993-10-05 14:00:00,233.976998806,Working,-1,
1993-11-08T13:00:00Z,1993-11-08 14:00:00,233.9369988441,Working,-1,
1993-12-09T13:00:00Z,1993-12-09 14:00:00,233.8669989109,Working,-1,
1994-01-03T13:00:00Z,1994-01-03 14:00:00,234.9469988346,Working,-1,
1994-02-03T13:00:00Z,1994-02-03 14:00:00,235.0569989681,Working,-1,
1994-03-03T13:00:00Z,1994-03-03 14:00:00,235.3869988918,Working,-1,
1994-04-12T14:00:00Z,1994-04-12 15:00:00,235.2769989967,Working,-1,
1994-05-04T14:00:00Z,1994-05-04 15:00:00,235.2069988251,Working,-1,
1994-06-08T14:00:00Z,1994-06-08 15:00:00,235.5669989586,Working,-1,
1994-07-06T14:00:00Z,1994-07-06 15:00:00,235.34699893,Working,-1,
1994-08-03T14:00:00Z,1994-08-03 15:00:00,235.1569988728,Working,-1,
1994-09-07T14:00:00Z,1994-09-07 15:00:00,234.9569988251,Working,-1,
1994-10-06T13:00:00Z,1994-10-06 14:00:00,234.9369988441,Working,-1,
1994-11-04T13:00:00Z,1994-11-04 14:00:00,234.7569990158,Working,-1,
1994-12-07T13:00:00Z,1994-12-07 14:00:00,234.5669989586,Working,-1,
1995-01-03T13:00:00Z,1995-01-03 14:00:00,234.5369989872,Working,-1,
1995-02-08T13:00:00Z,1995-02-08 14:00:00,234.8969988823,Working,-1,
1995-03-09T13:00:00Z,1995-03-09 14:00:00,235.0469989777,Working,-1,
1995-04-05T14:00:00Z,1995-04-05 15:00:00,235.3569989204,Working,-1,
1995-05-03T14:00:00Z,1995-05-03 15:00:00,235.2569990158,Working,-1,
1995-06-12T14:00:00Z,1995-06-12 15:00:00,235.6769988537,Working,-1,
1995-07-11T14:00:00Z,1995-07-11 15:00:00,235.4569989443,Working,-1,
1995-08-03T14:00:00Z,1995-08-03 15:00:00,235.2769989967,Working,-1,
1995-09-07T14:00:00Z,1995-09-07 15:00:00,235.2069988251,Working,-1,
1995-10-11T13:00:00Z,1995-10-11 14:00:00,235.0869989395,Working,-1,
1995-11-09T13:00:00Z,1995-11-09 14:00:00,234.9269988537,Working,-1,
1995-12-08T13:00:00Z,1995-12-08 14:00:00,234.9869987965,Working,-1,
1996-01-11T13:00:00Z,1996-01-11 14:00:00,235.2669990063,Working,-1,
1996-02-12T13:00:00Z,1996-02-12 14:00:00,235.0769989491,Working,-1,
1996-03-07T13:00:00Z,1996-03-07 14:00:00,235.1069989204,Working,-1,
1996-04-12T14:00:00Z,1996-04-12 15:00:00,234.9169988632,Working,-1,
1996-05-07T14:00:00Z,1996-05-07 15:00:00,234.8669989109,Working,-1,
1996-06-18T14:00:00Z,1996-06-18 15:00:00,234.7769989967,Working,-1,
1996-07-09T14:00:00Z,1996-07-09 15:00:00,235.4169988632,Working,-1,
1996-08-27T14:00:00Z,1996-08-27 15:00:00,235.1969988346,Working,-1,
1996-09-12T14:00:00Z,1996-09-12 15:00:00,234.9869987965,Working,-1,
1996-10-08T14:00:00Z,1996-10-08 15:00:00,235.0869989395,Working,-1,
1996-11-08T13:00:00Z,1996-11-08 14:00:00,234.7069988251,Working,-1,
1996-12-05T13:00:00Z,1996-12-05 14:00:00,235.3369989395,Working,-1,
1997-01-09T12:00:00Z,1997-01-09 13:00:00,235.1969989014,Working,-1,
1997-02-13T12:00:00Z,1997-02-13 13:00:00,235.3669989014,Working,-1,
1997-03-05T12:00:00Z,1997-03-05 13:00:00,235.5069989014,Working,-1,
1997-04-02T13:00:00Z,1997-04-02 14:00:00,235.3169989586,Working,-1,
1997-05-20T13:00:00Z,1997-05-20 14:00:00,235.1369988918,Working,-1,
1997-06-16T13:00:00Z,1997-06-16 14:00:00,234.9869987965,Working,-1,
1997-07-15T13:00:00Z,1997-07-15 14:00:00,234.9569988251,Working,-1,
1997-08-26T13:00:00Z,1997-08-26 14:00:00,234.7369987965,Working,-1,
1997-09-22T13:00:00Z,1997-09-22 14:00:00,234.7069988251,Working,-1,
1997-10-27T12:00:00Z,1997-10-27 13:00:00,234.5369989014,Working,-1,
1997-11-24T12:00:00Z,1997-11-24 13:00:00,234.4369989014,Working,-1,
1998-01-28T12:00:00Z,1998-01-28 13:00:00,235.2469989014,Working,-1,
1998-02-24T12:00:00Z,1998-02-24 13:00:00,235.2469989014,Working,-1,
1998-03-24T12:00:00Z,1998-03-24 13:00:00,235.2669989014,Working,-1,
1998-04-27T13:00:00Z,1998-04-27 14:00:00,235.6369988918,Working,-1,
1998-06-23T13:00:00Z,1998-06-23 14:00:00,235.1769988537,Working,-1,
1998-07-28T13:00:00Z,1998-07-28 14:00:00,234.976998806,Working,-1,
1998-08-26T13:00:00Z,1998-08-26 14:00:00,234.8369989395,Working,-1,
1998-09-30T13:00:00Z,1998-09-30 14:00:00,234.6769988537,Working,-1,
1998-10-27T12:00:00Z,1998-10-27 13:00:00,234.5769989014,Working,-1,
1998-11-23T12:00:00Z,1998-11-23 13:00:00,234.5669989014,Working,-1,
1998-12-08T12:00:00Z,1998-12-08 13:00:00,234.5069989014,Working,-1,
1999-01-19T13:00:00Z,1999-01-19 14:00:00,234.5269989967,Working,-1,
1999-02-23T13:00:00Z,1999-02-23 14:00:00,235.3369989395,Working,-1,
1999-03-24T13:00:00Z,1999-03-24 14:00:00,235.2869989872,Working,-1,
1999-04-28T12:00:00Z,1999-04-28 13:00:00,235.5069989014,Working,-1,
1999-05-27T12:00:00Z,1999-05-27 13:00:00,235.6269989014,Working,-1,
1999-06-30T12:00:00Z,1999-06-30 13:00:00,235.4569989014,Working,-1,
1999-07-26T12:00:00Z,1999-07-26 13:00:00,235.3769989014,Working,-1,
1999-08-25T12:00:00Z,1999-08-25 13:00:00,235.1069989014,Working,-1,
1999-09-28T12:00:00Z,1999-09-28 13:00:00,235.0769989014,Working,-1,
1999-10-25T12:00:00Z,1999-10-25 13:00:00,235.0669989014,Working,-1,
1999-11-23T13:00:00Z,1999-11-23 14:00:00,234.976998806,Working,-1,
1999-12-14T13:00:00Z,1999-12-14 14:00:00,234.9169988632,Working,-1,
2000-03-15T13:00:00Z,2000-03-15 14:00:00,235.6069989204,Working,-1,
2000-04-03T12:00:00Z,2000-04-03 13:00:00,235.4669989014,Working,-1,
2000-06-07T12:00:00Z,2000-06-07 13:00:00,235.1569989014,Working,-1,
2000-07-24T12:00:00Z,2000-07-24 13:00:00,234.9369989014,Working,-1,
2000-10-16T12:00:00Z,2000-10-16 13:00:00,234.6069989014,Working,-1,
2000-12-12T13:00:00Z,2000-12-12 14:00:00,234.6569988728,Working,-1,
2001-02-07T13:00:00Z,2001-02-07 14:00:00,234.7969989777,Working,-1,
2001-04-05T12:00:00Z,2001-04-05 13:00:00,235.6569989014,Working,-1,
2001-06-13T12:00:00Z,2001-06-13 13:00:00,235.5369989014,Working,-1,
2001-08-03T12:00:00Z,2001-08-03 13:00:00,235.3269989014,Working,-1,
2001-10-10T12:00:00Z,2001-10-10 13:00:00,232.2169989014,Working,-1,
2001-12-10T12:00:00Z,2001-12-10 13:00:00,235.1169989014,Working,-1,
2002-02-13T01:00:00Z,2002-02-13 02:00:00,234.9170074463,Working,-1,
2002-04-11T02:00:00Z,2002-04-11 03:00:00,234.8269958496,Working,-1,
2002-06-12T02:00:00Z,2002-06-12 03:00:00,235.2169952393,Working,-1,
2002-08-02T02:00:00Z,2002-08-02 03:00:00,235.0370025635,Working,-1,
2002-10-08T02:00:00Z,2002-10-08 03:00:00,235.0469970703,Working,-1,
2002-12-17T01:00:00Z,2002-12-17 02:00:00,235.6770019531,Working,-1,
2003-02-19T01:00:00Z,2003-02-19 02:00:00,235.6369934082,Working,-1,
2003-04-15T02:00:00Z,2003-04-15 03:00:00,235.3470001221,Working,-1,
2003-06-17T02:00:00Z,2003-06-17 03:00:00,234.9570007324,Working,-1,
2003-08-05T02:00:00Z,2003-08-05 03:00:00,234.6470031738,Working,-1,
2003-10-09T02:00:00Z,2003-10-09 03:00:00,234.5570068359,Working,-1,
2003-12-10T01:00:00Z,2003-12-10 02:00:00,227.3769989014,Working,-1,
2004-02-11T01:00:00Z,2004-02-11 02:00:00,234.7769927979,Working,-1,
2004-04-07T02:00:00Z,2004-04-07 03:00:00,234.6569976807,Working,-1,
2004-06-08T02:00:00Z,2004-06-08 03:00:00,234.8370056152,Working,-1,
2004-07-29T02:00:00Z,2004-07-29 03:00:00,234.5469970703,Working,-1,
2004-10-18T02:00:00Z,2004-10-18 03:00:00,234.5870056152,Working,-1,
2004-12-20T01:00:00Z,2004-12-20 02:00:00,234.9170074463,Working,-1,
2005-02-14T12:00:00Z,2005-02-14 13:00:00,235.2569989014,Working,-1,
2005-04-20T12:00:00Z,2005-04-20 13:00:00,235.6169989014,Working,-1,
2005-06-14T12:00:00Z,2005-06-14 13:00:00,235.1269989014,Working,-1,
2005-08-11T12:00:00Z,2005-08-11 13:00:00,234.8669989014,Working,-1,
2005-11-02T12:00:00Z,2005-11-02 13:00:00,234.6269989014,Working,-1,
2005-12-19T12:00:00Z,2005-12-19 13:00:00,234.4269989014,Working,-1,
2006-02-16T12:00:00Z,2006-02-16 13:00:00,234.2269989014,Working,-1,
2006-04-11T12:00:00Z,2006-04-11 13:00:00,235.6869989014,Working,-1,
2006-06-13T12:00:00Z,2006-06-13 13:00:00,235.2669989014,Working,-1,
2006-08-07T12:00:00Z,2006-08-07 13:00:00,235.0669989014,Working,-1,
2006-10-17T12:00:00Z,2006-10-17 13:00:00,235.3169989014,Working,-1,
2006-12-12T12:00:00Z,2006-12-12 13:00:00,235.5269989014,Working,-1,
2007-02-15T12:00:00Z,2007-02-15 13:00:00,235.3069989014,Working,-1,
2007-05-02T12:00:00Z,2007-05-02 13:00:00,235.1769989014,Working,-1,
2007-06-20T12:00:00Z,2007-06-20 13:00:00,235.1669989014,Working,-1,
2007-08-10T12:00:00Z,2007-08-10 13:00:00,235.8769989014,Working,-1,
2007-10-23T12:00:00Z,2007-10-23 13:00:00,235.1569989014,Working,-1,
2007-12-12T12:00:00Z,2007-12-12 13:00:00,235.0169989014,Working,-1,
2008-02-14T12:00:00Z,2008-02-14 13:00:00,234.7369989014,Working,-1,
2008-04-10T12:00:00Z,2008-04-10 13:00:00,234.7169989014,Working,-1,
2008-06-12T12:00:00Z,2008-06-12 13:00:00,235.2469989014,Working,-1,
2008-08-12T12:00:00Z,2008-08-12 13:00:00,234.9069989014,Working,-1,
2008-10-17T12:00:00Z,2008-10-17 13:00:00,234.6669989014,Working,-1,
2008-12-17T12:00:00Z,2008-12-17 13:00:00,234.9569989014,Working,-1,
2009-02-11T01:00:00Z,2009-02-11 02:00:00,235.3869934082,Working,-1,
2009-04-15T02:00:00Z,2009-04-15 03:00:00,235.4470062256,Working,-1,
2009-06-25T02:00:00Z,2009-06-25 03:00:00,234.0370025635,Working,-1,
2009-08-19T02:00:00Z,2009-08-19 03:00:00,234.43699646,Working,-1,
2009-10-21T02:00:00Z,2009-10-21 03:00:00,234.3170013428,Working,-1,
2009-12-17T12:00:00Z,2009-12-17 13:00:00,234.3069989014,Working,-1,
2010-03-09T12:00:00Z,2010-03-09 13:00:00,234.3569989014,Working,-1,
2010-04-27T12:00:00Z,2010-04-27 13:00:00,234.3069989014,Working,-1,
2010-06-17T12:00:00Z,2010-06-17 13:00:00,234.7569989014,Working,-1,
2010-08-23T12:00:00Z,2010-08-23 13:00:00,234.5969989014,Working,-1,
2011-02-14T12:00:00Z,2011-02-14 13:00:00,235.5269989014,Working,-1,
2011-04-11T12:00:00Z,2011-04-11 13:00:00,235.3969989014,Working,-1,
2011-06-07T12:00:00Z,2011-06-07 13:00:00,234.9669989014,Working,-1,
2011-10-10T12:00:00Z,2011-10-10 13:00:00,234.4169989014,Working,-1,
2011-12-06T12:00:00Z,2011-12-06 13:00:00,234.0869989014,Working,-1,
2012-02-27T12:00:00Z,2012-02-27 13:00:00,234.3469989014,Working,-1,
2012-04-12T12:00:00Z,2012-04-12 13:00:00,234.3669989014,Working,-1,
2012-06-08T12:00:00Z,2012-06-08 13:00:00,234.5069989014,Working,-1,
2012-08-13T12:00:00Z,2012-08-13 13:00:00,234.4969989014,Working,-1,
2012-10-08T12:00:00Z,2012-10-08 13:00:00,234.4169989014,Working,-1,
2012-12-07T12:00:00Z,2012-12-07 13:00:00,235.5469989014,Working,-1,
2013-03-06T12:00:00Z,2013-03-06 13:00:00,235.7369989014,Working,-1,
2013-04-08T12:00:00Z,2013-04-08 13:00:00,235.6769989014,Working,-1,
2013-06-07T12:00:00Z,2013-06-07 13:00:00,235.8269989014,Working,-1,
2013-08-13T12:00:00Z,2013-08-13 13:00:00,235.3269989014,Working,-1,
2013-10-07T12:00:00Z,2013-10-07 13:00:00,235.2169989014,Working,-1,
2013-12-10T12:00:00Z,2013-12-10 13:00:00,235.2669989014,Working,-1,
2014-02-07T12:00:00Z,2014-02-07 13:00:00,235.6069989014,Working,-1,
2014-04-04T12:00:00Z,2014-04-04 13:00:00,235.4369989014,Working,-1,
2014-06-10T12:00:00Z,2014-06-10 13:00:00,235.1069989014,Working,-1,
2014-08-07T00:00:00Z,2014-08-07 01:00:00,235.5369989014,Working,-1,
2014-10-13T00:00:00Z,2014-10-13 01:00:00,235.1769989014,Working,-1,
2014-12-10T00:00:00Z,2014-12-10 01:00:00,235.4269989014,Working,-1,
2015-02-12T00:00:00Z,2015-02-12 01:00:00,235.5969989014,Working,-1,
2015-04-14T00:00:00Z,2015-04-14 01:00:00,235.3669989014,Working,-1,
2015-06-26T00:00:00Z,2015-06-26 01:00:00,235.1969989014,Working,-1,
2015-08-12T00:00:00Z,2015-08-12 01:00:00,234.8269989014,Working,-1,
2015-10-16T00:00:00Z,2015-10-16 01:00:00,234.4869989014,Working,-1,
2015-12-09T00:00:00Z,2015-12-09 01:00:00,234.3469989014,Working,-1,
2016-02-12T00:00:00Z,2016-02-12 01:00:00,234.7969989014,Working,-1,
2016-04-12T00:00:00Z,2016-04-12 01:00:00,234.9369989014,Working,-1,
2016-06-07T00:00:00Z,2016-06-07 01:00:00,235.7769989014,Working,-1,
2016-08-05T00:00:00Z,2016-08-05 01:00:00,235.4369989014,Working,-1,
2016-10-14T00:00:00Z,2016-10-14 01:00:00,234.8769989014,Working,-1,
2016-12-08T00:00:00Z,2016-12-08 01:00:00,234.5769989014,Working,-1,
2017-02-09T00:00:00Z,2017-02-09 01:00:00,234.5369989014,Working,-1,
2017-04-10T00:00:00Z,2017-04-10 01:00:00,234.3769989014,Working,-1,
2017-06-14T00:00:00Z,2017-06-14 01:00:00,234.3769989014,Working,-1,
2017-08-08T00:00:00Z,2017-08-08 01:00:00,234.1669989014,Working,-1,
2017-10-12T00:00:00Z,2017-10-12 01:00:00,234.0269989014,Working,-1,
2017-12-11T00:00:00Z,2017-12-11 01:00:00,234.4169989014,Working,-1,
2018-02-08T00:00:00Z,2018-02-08 01:00:00,235.0669989014,Working,-1,
2018-04-11T00:00:00Z,2018-04-11 01:00:00,235.2069989014,Working,-1,
2018-06-07T00:00:00Z,2018-06-07 01:00:00,235.1969989014,Working,-1,
2018-08-08T00:00:00Z,2018-08-08 01:00:00,234.3169989014,Working,-1,
